frame_number,timestamp,caption_time,detection_time,segmentation_time,clip_time,mapping_time,clip_mapping,queue_overhead,total_time,server_timestamp,client_timestamp
680,1756946152.4984581,15.578337,70.104061,97.185616,388.700718,319.225179,505.102053,0.0,687.970067,23620428949842,23618747416171
685,1756946153.2229292,15.671891,71.548179,102.711804,412.73867,311.624979,527.698871,0.0,717.630745,23621153420804,23619347765025
690,1756946153.9111998,15.412444,70.225216,95.653133,380.404764,306.80967599999997,500.755847,0.0,682.04664,23621841691940,23620080179372
695,1756946154.584263,15.326011,69.768528,92.634347,362.719876,318.540631,487.935837,0.0,665.664723,23622514754454,23620775558627
700,1756946155.273297,15.921001,67.740938,87.695576,324.41343,339.54625699999997,509.570674,0.0,680.928189,23623203788686,23621500054757
705,1756946155.8856003,15.216354,70.986581,85.011041,325.575687,266.102419,431.570871,0.0,602.784847,23623816092186,23622188687766
710,1756946156.4972248,16.275664,70.150352,87.86851,324.403705,270.04071,430.11823,0.0,604.412756,23624427715956,23622862275333
715,1756946157.104104,15.250376,70.338299,83.545381,319.941873,280.530188,427.642305,0.0,596.776361,23625034595674,23623552729866
720,1756946157.7010326,16.007784,70.774977,89.277454,315.87191,234.609761,412.407502,0.0,588.467717,23625631524256,23624162614408
725,1756946158.287674,15.281093,70.58094,82.133522,275.072392,250.67080499999997,409.252328,0.0,577.247883,23626218165050,23624777301441
730,1756946158.8268907,15.583275,71.149299,81.336013,271.263119,191.873391,363.184365,0.0,531.252952,23626757381357,23625382061868
735,1756946159.3944175,15.342968,71.885454,81.819092,291.482041,224.68077,390.680043,0.0,559.727557,23627324908177,23625979577057
740,1756946159.937376,15.46945,69.613551,78.186398,271.111607,224.525963,371.746425,0.0,535.015824,23627867868287,23626564970574
745,1756946160.4214456,16.088307,72.444018,70.152895,228.626783,177.29085600000002,316.777955,0.0,475.463175,23628351937881,23627103963529
750,1756946160.9594886,15.215372,69.896584,72.326608,238.54098,223.355774,372.977688,0.0,530.416252,23628889980132,23627671286387
755,1756946161.4456797,16.12329,71.742797,70.232707,226.858779,182.979432,318.418923,0.0,476.517717,23629376170989,23628215237923
760,1756946161.8661995,17.721854,71.42466,65.642178,201.663859,135.854455,258.339911,0.0,413.128603,23629796691503,23628700521012
765,1756946162.2891724,15.551607,71.253308,65.727459,202.69123,136.24503199999998,262.548074,0.0,415.080448,23630219663886,23629237237006
770,1756946162.6246338,15.983056,77.640103,46.167995,133.591275,122.176854,187.572786,0.0,327.36394,23630555124685,23629722163429
775,1756946162.988339,15.315606,75.404975,44.369055,128.193983,158.90125,220.581672,0.0,355.671308,23630918830616,23630142112360
780,1756946163.3208647,18.074464,73.306937,47.764907,132.617176,107.427604,184.379183,0.0,323.525491,23631251356227,23630565941112
785,1756946163.6679606,15.405103,73.659005,53.35275,146.083093,98.911395,194.433786,0.0,336.850644,23631598450842,23630912269475
790,1756946164.0000374,15.513248,73.138489,49.224929,133.525124,101.47380100000001,183.353155,0.0,321.229821,23631930529349,23631265413549
795,1756946164.3267264,16.008304,76.020977,46.032007,128.91823,110.76658900000001,180.881676,0.0,318.942964,23632257218146,23631613461281
800,1756946164.6813164,15.365923,72.030666,49.113208,125.685197,121.12916200000001,211.126045,0.0,347.635842,23632611808440,23631963990387
805,1756946165.064651,15.448909,75.358715,54.604503,152.951014,133.692158,230.429358,0.0,375.841485,23632995143462,23632310590125
810,1756946165.3827865,15.473838,74.083344,42.875812,111.875794,113.80305999999999,177.098982,0.0,309.531976,23633313278390,23632657537985
815,1756946165.706162,15.214431,72.610553,44.233027,117.672607,111.103133,184.358331,0.0,316.416342,23633636653351,23633004632299
820,1756946166.0609827,15.022237,72.243041,49.818346,141.156821,129.318102,210.490083,0.0,347.573707,23633991474368,23633351933860
825,1756946166.4429982,15.147309,74.439498,46.951724,128.665734,157.96212500000001,237.588022,0.0,374.126553,23634373487949,23633698598657
830,1756946166.7566993,16.043879,76.378303,44.424319,121.892619,91.451187,167.232397,0.0,304.078898,23634687190851,23634045474397
835,1756946167.0637152,15.160699,72.283382,45.05942,119.751995,96.101687,166.855201,0.0,299.358702,23634994207361,23634392312018
840,1756946167.360384,15.021797,71.57592,42.362187,113.903925,91.21731,157.657528,0.0,286.617432,23635290876059,23634739258956
845,1756946167.686553,15.151745,73.303943,47.447971,136.208396,105.293151,181.678084,0.0,317.581743,23635617044740,23635085847096
850,1756946168.0822928,16.140837,70.98039,53.493755,154.880193,155.69269400000002,248.314952,0.0,388.929934,23636012783866,23635432610834
855,1756946168.4633613,16.225106,71.511953,57.324732,170.293427,131.035086,228.022187,0.0,373.083978,23636393853082,23635778808717
860,1756946168.8369231,15.12217,71.923581,53.35946,166.19461,143.23508800000002,225.687798,0.0,366.093009,23636767415351,23636124282703
865,1756946169.2273576,15.193539,76.246681,53.886937,175.804362,134.625686,235.525698,0.0,380.852855,23637157848414,23636470567779
870,1756946169.593591,15.593721,73.755713,49.961785,156.173059,141.92126,217.936518,0.0,357.247737,23637524082559,23636816740493
875,1756946170.0126932,15.271368,73.361711,51.82957,164.457805,192.102079,268.615329,0.0,409.077978,23637943184432,23637163377577
880,1756946170.4046187,15.291419,72.11856,56.25685,179.104298,148.488109,240.384777,0.0,384.051606,23638335110958,23637510708061
885,1756946170.7501395,15.539077,72.210241,44.761264,144.667939,140.481008,204.292317,0.0,336.802899,23638680631275,23637871969063
890,1756946171.170079,15.499347,73.337132,60.171765,193.305238,156.306243,263.427928,0.0,412.436172,23639100570798,23638288757049
895,1756946171.5693996,15.654794,71.151632,57.280784,185.523352,147.88063,248.700371,0.0,392.787581,23639499891518,23638682209678
900,1756946172.0194902,15.609095,70.046492,56.712586,188.690704,203.17655100000002,301.155348,0.0,443.523521,23639949982079,23639028384184
905,1756946172.451373,15.355436,70.324748,63.429795,208.87967,151.962661,273.464102,0.0,422.574081,23640381864451,23639445424034
910,1756946172.8528786,15.511135,69.936844,56.980335,186.0654,158.81694,252.004923,0.0,394.433237,23640783371063,23639844762020
915,1756946173.277043,15.44315,73.984163,62.368984,201.728377,154.24521099999998,265.757529,0.0,417.553826,23641207534904,23640298185747
920,1756946173.6902685,15.378261,73.669751,58.329319,193.624347,156.405583,258.788714,0.0,406.166045,23641620759490,23640728012376
925,1756946174.128496,15.896002,74.49903,56.635678,182.038804,171.631663,283.35927,0.0,430.38998,23642058987474,23641128767809
930,1756946174.5171163,15.42351,74.511869,54.309532,176.41145,134.119622,236.747837,0.0,380.992748,23642447608505,23641554244147
935,1756946174.917773,15.438583,73.467212,59.699663,185.013031,137.017022,245.319281,0.0,393.924739,23642848264706,23641967598602
940,1756946175.3092046,15.471694,75.098055,53.127776,178.925754,144.348069,239.730646,0.0,383.428171,23643239696353,23642405542612
945,1756946175.7039025,15.722327,74.859961,59.097292,176.820956,133.61281499999998,238.109778,0.0,387.789358,23643634394365,23642793748678
950,1756946176.1514761,15.337849,72.87697,56.32903,185.05153,193.598947,295.295898,0.0,439.839747,23644081967716,23643195209058
955,1756946176.5438948,15.411571,76.557066,57.462703,175.181259,136.789603,234.595606,0.0,384.026946,23644474385611,23643585684734
960,1756946176.977982,15.286411,73.068732,67.331191,214.376974,133.939085,271.538927,0.0,427.225261,23644908473354,23643981616732
965,1756946177.3693912,15.37083,76.448419,58.083322,174.623647,118.896998,231.918763,0.0,381.821334,23645299882777,23644428547901
970,1756946177.7562828,15.371771,73.951593,54.120533,178.77972,145.265072,236.336287,0.0,379.780184,23645686774082,23644820784429
975,1756946178.236459,15.507048,74.326175,65.203147,209.651699,188.732396,318.002994,0.0,473.039364,23646166950638,23645257053586
980,1756946178.653559,15.376028,74.377753,60.452815,196.398057,148.81293499999998,259.223238,0.0,409.429834,23646584050068,23645646320995
985,1756946179.0750027,17.289664,73.697493,58.884867,193.995864,152.600707,262.995936,0.0,412.86796,23647005494660,23646033073548
990,1756946179.5042317,15.298269,77.557394,60.765663,202.944425,146.877536,268.550618,0.0,422.171944,23647434722732,23646514070418
995,1756946179.9471688,15.257036,75.593142,65.778596,214.427991,140.898877,278.789823,0.0,435.418597,23647877660655,23646930790287
1000,1756946180.4597266,15.654193,75.802913,67.448189,230.16423,228.278508,344.083758,0.0,502.989053,23648390217766,23647351726142
